Date,Time,Pick-up Location,Pick-up Latitude,Pick-up Longitude,Drop-off Location,Drop-off Latitude,Drop-off Longitude
2023-09-30,13:36,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3389312390673278,103.6244995336012
2022-06-12,11:54,Orchard Road,1.304834,103.831833,Drop-off Location,1.3698308807567352,103.61949323292093
2021-11-28,03:04,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3380204152568693,103.92638573763217
2022-12-04,13:48,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2405761701958302,103.7257500826259
2023-04-09,04:46,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.363166024466364,103.92177009429392
2022-12-13,16:21,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2426262811177569,103.8485875729866
2024-02-12,10:40,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2339338745967012,103.88574741175454
2023-11-07,21:19,Little India,1.306978,103.849222,Drop-off Location,1.3587096594920836,103.90515029460326
2022-07-24,16:12,Little India,1.306978,103.849222,Drop-off Location,1.3539650861891315,103.61120884561002
2022-04-16,11:25,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3258776842213114,103.66981807360446
2022-06-18,01:14,Orchard Road,1.304834,103.831833,Drop-off Location,1.227120615593101,103.71455030830899
2023-04-14,06:55,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2671111007691227,103.84015994223934
2023-07-07,13:34,Chinatown,1.284366,103.843005,Drop-off Location,1.3602719386055595,103.90294088504007
2021-12-01,07:18,Chinatown,1.284366,103.843005,Drop-off Location,1.2340481239360601,103.80932442607484
2024-06-18,13:45,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2590833255426244,103.94828360543657
2024-01-06,02:13,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3609175151555686,103.92255541761457
2022-02-08,21:25,Chinatown,1.284366,103.843005,Drop-off Location,1.3966054391875753,103.64534792762036
2024-03-30,21:09,Clarke Quay,1.290557,103.846659,Drop-off Location,1.202533912338321,103.7674848198998
2023-07-31,18:22,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3539930064931145,103.62283590989007
2023-08-04,22:44,Sentosa Island,1.249404,103.830321,Drop-off Location,1.221723974513644,103.77475839414205
2024-03-20,22:35,Little India,1.306978,103.849222,Drop-off Location,1.333571802823851,103.69276257563162
2023-03-31,10:20,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2090728733735698,103.84024057262565
2022-08-20,04:29,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2265031448367936,103.6703166631149
2023-08-22,08:47,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3385233562813685,103.72073310218161
2024-05-15,02:07,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3606566205578337,103.95836828202056
2021-09-30,23:20,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3108737133757238,103.87625848246113
2023-12-20,19:38,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2024760041264555,103.65650562295319
2022-01-23,18:52,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2546444089043682,103.84768567685639
2022-02-19,14:21,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3331674103367206,103.66839327051291
2022-08-10,02:20,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2954895844830543,103.83418139621214
2022-12-12,11:02,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3249088619175975,103.98788770696969
2022-03-07,02:56,Orchard Road,1.304834,103.831833,Drop-off Location,1.2723541696507763,103.66704818364764
2023-09-12,18:42,Orchard Road,1.304834,103.831833,Drop-off Location,1.247276410484435,103.7425425456006
2022-01-05,05:47,Orchard Road,1.304834,103.831833,Drop-off Location,1.3901627860112116,103.6771161575749
2022-10-13,23:21,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2508822703274345,103.89169313108277
2023-03-11,12:36,Little India,1.306978,103.849222,Drop-off Location,1.2177880390131202,103.84124506607945
2022-06-28,15:23,Little India,1.306978,103.849222,Drop-off Location,1.331692607513819,103.97380539294075
2024-06-03,11:57,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2241825364099614,103.96665891469412
2022-10-16,12:57,Little India,1.306978,103.849222,Drop-off Location,1.3526247806473015,103.73929198852952
2023-06-14,00:39,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2659597928146207,103.96534074668395
2023-06-08,02:09,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.398316243003586,103.80874320582572
2022-09-29,19:22,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2165848713300365,103.60414279179321
2024-06-07,14:08,Orchard Road,1.304834,103.831833,Drop-off Location,1.3737936449558774,103.89650019952343
2024-02-14,10:58,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.284798019155887,103.69457303709751
2022-12-07,01:28,Orchard Road,1.304834,103.831833,Drop-off Location,1.250104367223767,103.68018675521553
2023-09-02,03:53,Sentosa Island,1.249404,103.830321,Drop-off Location,1.319267069630342,103.83281601049563
2023-03-23,16:12,Little India,1.306978,103.849222,Drop-off Location,1.3983790668309286,103.7801039606309
2023-12-26,11:32,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3330388342799604,103.78005479971135
2022-09-11,03:38,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3760040589895586,103.62014731317292
2023-04-09,08:17,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3730011882040396,103.74608950143504
2021-12-20,12:11,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2387102423509349,103.78475404598227
2022-07-26,09:15,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.282070551595987,103.79156839485951
2022-07-19,17:14,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2713526474086245,103.6798267806341
2023-08-27,19:30,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.204824248393025,103.95387985875189
2021-12-27,17:18,Chinatown,1.284366,103.843005,Drop-off Location,1.306738401359469,103.60223265074661
2024-05-13,10:31,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2465423789153294,103.60010929442113
2024-04-29,17:31,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2525811646354856,103.99163723129385
2023-01-30,02:53,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2671935133671828,103.9084906682554
2022-01-16,07:55,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3101745910405587,103.60447099753347
2021-10-18,12:57,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2856856422096332,103.82327503847766
2022-08-31,05:07,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3816349709633324,103.70056348950263
2022-12-27,15:27,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3868423381899735,103.78874182352583
2023-11-29,15:37,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2559762181779197,103.84578201195734
2022-08-03,02:42,Little India,1.306978,103.849222,Drop-off Location,1.2674077807261233,103.88063590278425
2023-12-31,07:10,Chinatown,1.284366,103.843005,Drop-off Location,1.3372401489233605,103.67964296824172
2023-08-05,06:24,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3095412764093675,103.82565071874937
2023-01-27,01:36,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3758745561465047,103.65416012876484
2022-10-30,23:24,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2728631436498814,103.67017178514497
2024-04-08,06:40,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2753313467051772,103.64564660206548
2022-04-26,01:26,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3115225377894246,103.87215793123251
2022-01-13,16:56,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2324405469451472,103.70907073815782
2024-01-03,10:41,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3429519239698164,103.62627875152717
2023-10-20,09:12,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.259270593619673,103.96244377675512
2024-03-09,15:21,Little India,1.306978,103.849222,Drop-off Location,1.2398525707594892,103.60193699773887
2022-11-16,23:33,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.288229220186912,103.8090859240206
2021-11-18,23:12,Orchard Road,1.304834,103.831833,Drop-off Location,1.3283187990884657,103.8988907219321
2024-05-30,08:50,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3518443925270427,103.90641457053516
2022-12-13,09:53,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3017262107901684,103.86809842625037
2023-01-03,20:01,Orchard Road,1.304834,103.831833,Drop-off Location,1.3579883874649084,103.90594435776012
2023-07-26,18:23,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3075691801307148,103.68422264286542
2022-03-03,06:53,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3564631538682321,103.97874979509649
2022-05-14,00:33,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3661965919643841,103.69966901576366
2021-12-20,06:47,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3193055689547781,103.61598266772253
2022-08-27,06:56,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3337309337022942,103.78199903005546
2024-01-11,06:20,Little India,1.306978,103.849222,Drop-off Location,1.3577551162170574,103.68749021783611
2024-04-07,15:47,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3701675661510802,103.88342504356767
2024-03-31,01:34,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3609207261537,103.88897122638268
2022-12-09,13:02,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3271169154246287,103.73829161972219
2023-03-21,04:39,Orchard Road,1.304834,103.831833,Drop-off Location,1.3825584257281947,103.86768955522551
2024-05-01,09:14,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3674270371980346,103.69262637460771
2021-11-25,00:34,Little India,1.306978,103.849222,Drop-off Location,1.387709135222767,103.94042408273205
2023-07-06,10:05,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2324663558117388,103.80139627399674
2024-04-02,08:00,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3833301829851838,103.79345169170865
2023-01-02,07:47,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2058958554546597,103.63266032410586
2023-02-02,20:42,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3624501229409902,103.85824444759726
2022-01-30,00:38,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3564436843863754,103.94782983004177
2022-08-27,21:27,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2924260455537744,103.81839936389841
2022-03-08,05:47,Chinatown,1.284366,103.843005,Drop-off Location,1.2480301908117915,103.65246577805826
2024-03-06,00:04,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3839224508922248,103.86977988883422
2022-12-26,09:47,Orchard Road,1.304834,103.831833,Drop-off Location,1.3426831098467733,103.67712320447298
2022-02-07,06:13,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3217429355698374,103.63849285478273
2024-02-17,05:54,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.293430280624706,103.85429433899182
2022-01-02,08:14,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2840152633710813,103.84663054296556
2024-02-27,06:38,Little India,1.306978,103.849222,Drop-off Location,1.2497148834670282,103.99201393248407
2024-02-29,23:29,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3126634419843044,103.63017162010179
2022-04-16,04:23,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2340267948329782,103.75119185601385
2023-03-03,18:12,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2352052985663144,103.7055600592024
2023-05-01,04:39,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.224118631664541,103.95152841422997
2023-10-24,02:57,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3219676957539415,103.73646904004094
2023-07-17,20:28,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.380934149504184,103.69700391548369
2021-12-06,14:06,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3413037938814596,103.71252642907888
2023-08-11,12:06,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3880422595742083,103.92637476550176
2023-10-31,13:35,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.304245297300201,103.74530325845666
2023-11-18,20:07,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2755580060177418,103.99528063771544
2023-03-25,17:31,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2374991089674043,103.88616622654573
2023-01-02,17:51,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3930444696642095,103.92719280788256
2021-12-14,06:11,Little India,1.306978,103.849222,Drop-off Location,1.2523754629714203,103.72126899099685
2024-06-23,01:36,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2236572190259984,103.90638422710755
2023-06-07,07:41,Little India,1.306978,103.849222,Drop-off Location,1.2594259298419728,103.87979475845654
2022-04-01,20:04,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3433591870228745,103.8301298180811
2021-10-23,14:54,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3085123019307376,103.65790575649318
2023-01-04,10:37,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2024574266632688,103.78226840280995
2024-04-08,22:21,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3748597783861916,103.87726525522564
2023-09-28,18:18,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3099042164502397,103.83697421414716
2023-09-26,22:50,Little India,1.306978,103.849222,Drop-off Location,1.3004813693857897,103.71761735394837
2022-08-17,05:05,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.287846014653849,103.61670057167765
2023-09-27,06:13,Clarke Quay,1.290557,103.846659,Drop-off Location,1.215863473200513,103.69197405074169
2023-07-24,02:30,Clarke Quay,1.290557,103.846659,Drop-off Location,1.374532476001443,103.99848700669787
2022-11-29,22:54,Orchard Road,1.304834,103.831833,Drop-off Location,1.3580039183247332,103.86583327280213
2022-06-27,04:16,Chinatown,1.284366,103.843005,Drop-off Location,1.280871361609437,103.92154916177788
2023-08-07,16:38,Little India,1.306978,103.849222,Drop-off Location,1.2193012315296508,103.76108772842063
2022-03-01,11:52,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2396093566462338,103.65975934736379
2023-12-17,22:38,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3091061035898728,103.83958782604142
2024-01-19,12:09,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3432499706822782,103.86504067064597
2024-06-17,08:41,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2868820857347303,103.79102350820382
2022-08-03,20:30,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3543897615263845,103.90994982356031
2022-08-22,17:19,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.300655313071747,103.83965230692544
2022-09-22,07:04,Chinatown,1.284366,103.843005,Drop-off Location,1.3962468838197513,103.80523196560404
2022-02-17,19:28,Chinatown,1.284366,103.843005,Drop-off Location,1.3335885834243655,103.86374844677447
2023-10-18,07:21,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3192326315128973,103.93430665872162
2024-05-11,19:56,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2896553111839633,103.81558311915191
2023-10-24,10:13,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.271020128118186,103.60870880565001
2024-01-16,09:56,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2388890759566578,103.68702225170571
2023-03-23,22:03,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3787201552753847,103.71741741809863
2022-09-03,05:40,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2968006956885492,103.99477347256617
2023-05-22,15:24,Orchard Road,1.304834,103.831833,Drop-off Location,1.3428002983518108,103.78415550998858
2023-10-18,11:24,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.289615371651937,103.63977607919276
2021-11-23,08:12,Little India,1.306978,103.849222,Drop-off Location,1.216569749914948,103.6319038946864
2023-07-05,14:16,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3141208282496362,103.62963322135279
2023-05-16,11:43,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2980941345727897,103.79149228011443
2021-12-22,04:40,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3250219432691406,103.65159817352264
2024-02-06,09:17,Orchard Road,1.304834,103.831833,Drop-off Location,1.385150521651052,103.8461971173193
2024-02-04,04:34,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.321334693681924,103.8901439039799
2024-04-17,17:12,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3311414434001214,103.90908538514331
2021-11-21,17:06,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3608347710729518,103.96810098063084
2021-11-09,00:36,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3455754895449208,103.94949048238477
2024-05-14,14:45,Sentosa Island,1.249404,103.830321,Drop-off Location,1.366058760336773,103.8348072908135
2022-02-20,01:56,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2281290566882788,103.6231956326064
2022-01-20,21:54,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3512310099304154,103.72010406760141
2023-07-09,01:06,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2871539458461834,103.86068107465816
2022-10-20,11:19,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3615106329621924,103.91122609339548
2024-05-29,01:27,Clarke Quay,1.290557,103.846659,Drop-off Location,1.220232522769766,103.60133369235146
2023-07-27,10:43,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3379629234872321,103.60397535333642
2023-07-10,23:45,Little India,1.306978,103.849222,Drop-off Location,1.2659119829949816,103.74430514733496
2022-10-30,02:05,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3764576646217512,103.91231046192132
2023-07-19,11:43,Chinatown,1.284366,103.843005,Drop-off Location,1.3216951308669054,103.89953122608222
2024-02-24,08:09,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2072587624423348,103.6055637454953
2024-03-20,12:43,Little India,1.306978,103.849222,Drop-off Location,1.2332864960122139,103.81758208389456
2022-07-24,00:13,Orchard Road,1.304834,103.831833,Drop-off Location,1.3406618324458306,103.68094901944963
2024-03-31,21:00,Little India,1.306978,103.849222,Drop-off Location,1.3094819528632524,103.73318669755851
2023-05-15,04:33,Chinatown,1.284366,103.843005,Drop-off Location,1.3343041641985907,103.72934754839426
2024-03-29,11:27,Orchard Road,1.304834,103.831833,Drop-off Location,1.2255225714635853,103.66293898940907
2024-01-06,23:56,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3526237851548357,103.91591652554676
2022-04-06,02:33,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.236032149527256,103.71881240003857
2022-07-04,01:08,Orchard Road,1.304834,103.831833,Drop-off Location,1.3409198261577402,103.96987698520304
2024-06-04,23:08,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3847028529785812,103.73935464244207
2022-08-14,01:22,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3931424914292565,103.74047334193939
2023-12-11,15:11,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3772166927447902,103.80651923625095
2022-04-21,23:33,Orchard Road,1.304834,103.831833,Drop-off Location,1.3179572652137574,103.84994828399248
2023-11-30,19:34,Little India,1.306978,103.849222,Drop-off Location,1.318460521637308,103.6069675196139
2022-02-14,03:45,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3098762068624699,103.75883071881869
2024-02-20,01:28,Orchard Road,1.304834,103.831833,Drop-off Location,1.2121761882490236,103.73285224151925
2023-03-27,20:54,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3598141968664301,103.79007198900666
2023-11-27,09:55,Chinatown,1.284366,103.843005,Drop-off Location,1.212033662142031,103.93817925908526
2021-10-14,21:16,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2947142839350212,103.6154247048254
2022-02-06,09:38,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3480026623250827,103.60353848946029
2024-03-11,08:15,Orchard Road,1.304834,103.831833,Drop-off Location,1.3086467493516414,103.8434899093757
2023-06-22,10:25,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.202609941148856,103.74785399933513
2023-06-11,09:14,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2795645416760932,103.99989647885059
2023-07-23,08:34,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2140339063532877,103.92480317290676
2023-06-21,19:12,Chinatown,1.284366,103.843005,Drop-off Location,1.2144476054777344,103.94954793962596
2022-12-10,04:45,Little India,1.306978,103.849222,Drop-off Location,1.225487109565168,103.74142138244731
2024-03-22,16:06,Chinatown,1.284366,103.843005,Drop-off Location,1.3707779581503972,103.7878588154013
2023-12-16,08:07,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2523358833027118,103.88809764815706
2023-10-24,12:40,Orchard Road,1.304834,103.831833,Drop-off Location,1.2467703185496164,103.6125417133109
2023-04-09,01:27,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3187140308815408,103.60294308072561
2022-02-21,22:15,Sentosa Island,1.249404,103.830321,Drop-off Location,1.292788802158984,103.99912976851445
2021-12-01,18:38,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3333185061755224,103.6750057214491
2023-02-06,11:57,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3435401364969914,103.97562484681171
2024-05-05,18:07,Chinatown,1.284366,103.843005,Drop-off Location,1.3803496449210957,103.86660924807693
2024-01-30,03:25,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2684071887742803,103.95384613768272
2021-10-04,21:34,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.212288913774488,103.76506177191777
2024-03-08,14:41,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3845949152390618,103.8806979553052
2022-12-05,03:08,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2743400696264104,103.81504119952035
2023-01-29,01:16,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3450856041806223,103.76524665806187
2024-01-30,06:11,Little India,1.306978,103.849222,Drop-off Location,1.3050547465251872,103.93577833479368
2024-05-03,11:39,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2490155754339027,103.64978401465821
2022-04-21,16:05,Orchard Road,1.304834,103.831833,Drop-off Location,1.212381844095872,103.80865621990374
2023-12-28,22:22,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3432731248130632,103.89402410431254
2023-12-22,11:12,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2971898211529136,103.60390357871262
2022-08-17,06:38,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3383831346842259,103.906031579138
2022-10-08,17:06,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3975309708194552,103.99872537203423
2024-05-03,01:17,Chinatown,1.284366,103.843005,Drop-off Location,1.3906708325730914,103.7800524307868
2022-04-08,10:04,Chinatown,1.284366,103.843005,Drop-off Location,1.2500986795386468,103.91294554823916
2022-04-21,16:30,Chinatown,1.284366,103.843005,Drop-off Location,1.2466265218071333,103.93681739726257
2022-06-27,15:33,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.332945873413869,103.62626363949538
2023-06-04,17:18,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3882091358481579,103.76198176097965
2022-01-02,12:01,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2827696394259265,103.73111488179754
2022-03-29,20:20,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2149090002100438,103.8343254814802
2021-12-27,15:01,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2898349887777252,103.72434289610311
2021-12-06,13:10,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3512990269485998,103.77059567461156
2022-03-11,23:11,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3395445090737894,103.80693863010214
2024-05-14,12:13,Little India,1.306978,103.849222,Drop-off Location,1.272936386749624,103.75881603657648
2023-01-17,01:33,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3581757007026267,103.6342703252744
2024-03-24,18:25,Clarke Quay,1.290557,103.846659,Drop-off Location,1.39314180794994,103.9770324202126
2024-03-16,19:30,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2876206743265215,103.98941560973873
2023-11-28,09:24,Orchard Road,1.304834,103.831833,Drop-off Location,1.341575747101244,103.81878047047489
2023-12-12,11:02,Little India,1.306978,103.849222,Drop-off Location,1.3277807984893655,103.82311446582538
2022-04-16,06:07,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3278611143829875,103.79860121137654
2022-07-21,07:15,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3970166103214163,103.79612967310186
2022-09-12,03:16,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.251504214079372,103.62824857317639
2023-07-15,14:46,Chinatown,1.284366,103.843005,Drop-off Location,1.2466304334528817,103.68254710078988
2021-11-24,18:55,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.368761797489307,103.635685750255
2024-03-01,21:03,Orchard Road,1.304834,103.831833,Drop-off Location,1.2549412707556369,103.87117418146448
2023-12-27,09:09,Orchard Road,1.304834,103.831833,Drop-off Location,1.358610626692447,103.87858972224599
2023-10-18,12:50,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3458742256811473,103.89097484769898
2023-07-28,12:14,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2389140279193824,103.99683895955054
2023-09-03,21:15,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3260650943196022,103.75222285689814
2023-01-14,16:24,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.202346615692274,103.90201638202758
2024-03-08,02:44,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2748245539157788,103.87790353262241
2022-11-14,16:32,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2590687764534678,103.83975696273136
2022-01-21,16:08,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3516944503219945,103.63723894032685
2021-12-14,09:44,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2110380201267514,103.66150586998636
2024-04-16,17:01,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3588420345354861,103.70313859979352
2021-12-19,05:38,Orchard Road,1.304834,103.831833,Drop-off Location,1.330826862623153,103.69510866096677
2023-06-09,07:48,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2931544524807428,103.72871260874179
2022-04-28,22:56,Orchard Road,1.304834,103.831833,Drop-off Location,1.2986828482832267,103.75655922247722
2024-06-07,01:29,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3880263757715199,103.87726013898849
2023-11-24,06:55,Sentosa Island,1.249404,103.830321,Drop-off Location,1.36851452567963,103.6277945844195
2023-01-29,19:18,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2521177243554493,103.84904551801343
2024-01-19,07:30,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3162613991955079,103.88018287071802
2023-05-02,19:37,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2113398373480389,103.6311342884533
2023-12-17,09:04,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2182522194040326,103.67922513112431
2024-05-04,05:04,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2684575133475409,103.91087348844042
2024-05-02,14:07,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3676510671662672,103.6254900147091
2021-10-08,17:08,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3278722007813046,103.8169312447315
2023-10-12,00:09,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3736745715295209,103.7779388294579
